t,H=0.1,H=0.2,H=0.3,H=0.4,H=0.6,H=0.7,H=0.8,H=0.9
3.519999999999999796e-01,8.571327609009804505e-02,7.259536871334686392e-01,-4.218131887863901808e-01,-1.303644675509208817e+00,-6.448873614048540315e-01,6.202584924618086831e-02,2.144936133368315900e-01,8.044655905273347118e-02
3.529999999999999805e-01,3.324928177274880658e-01,8.481395135937210839e-01,-3.919971242946511669e-01,-1.308125389679581030e+00,-6.686421994273578084e-01,7.263818487988923933e-02,2.179044857413189318e-01,7.923816738345336452e-02
3.539999999999999813e-01,9.680406648358024224e-01,1.016684614528019948e+00,-2.306486494673240240e-01,-1.332328554364828888e+00,-6.760389178960151124e-01,6.372466345301949775e-02,2.217279615600270537e-01,7.869634306004985591e-02
3.549999999999999822e-01,2.415184479666198092e-01,7.367097113918721352e-01,-2.273326274979620421e-01,-1.307612293426991812e+00,-7.031674306901535276e-01,8.108201304176293478e-02,2.233184845450632561e-01,8.091708893637020172e-02
3.559999999999999831e-01,2.425943219038020071e-01,1.052491641705678660e+00,-8.701810514404109687e-02,-1.266330700083706295e+00,-7.255231636849645005e-01,8.433953170724454995e-02,2.205304427562688185e-01,8.020067665201838225e-02
3.569999999999999840e-01,3.533142435483638821e-01,9.358735925245375009e-01,-1.665398297096040148e-01,-1.229394867125707558e+00,-7.377421767537540864e-01,9.148047000025334718e-02,2.161685418840020301e-01,7.983252449051427002e-02
3.579999999999999849e-01,-1.365070226619214955e-01,1.117864806194486915e+00,-2.541843521671048323e-01,-1.190354339990953303e+00,-7.346122047802096100e-01,1.018624568214474418e-01,2.115472155326822423e-01,7.930267396253722068e-02
3.589999999999999858e-01,-1.568718911558644735e-01,1.175532028192737943e+00,-2.550738940989068504e-01,-1.229248544133332732e+00,-7.415085497855059549e-01,1.083960188571145844e-01,2.134277685035722016e-01,7.630637734922482429e-02
3.599999999999999867e-01,9.863769002476835412e-02,1.102002122703758857e+00,-4.550841025888078262e-01,-1.290789073516433794e+00,-7.548133397975034242e-01,1.109837125616509046e-01,2.127237328086936663e-01,7.458190553802568346e-02
3.609999999999999876e-01,5.301730025689868064e-01,7.936648621993349639e-01,-2.858979310563884990e-01,-1.414724018899906177e+00,-7.631461262721600525e-01,1.188296260138988203e-01,2.141383702117156396e-01,7.287620397390631721e-02
3.619999999999999885e-01,5.043562788765789673e-01,4.474977968753190427e-01,-3.724055200674748489e-01,-1.336723540154767464e+00,-7.677973534049193916e-01,1.245304196561511367e-01,2.157744777874950337e-01,7.086559378065887538e-02
3.629999999999999893e-01,5.391172558442567375e-01,8.538001986149121869e-01,-5.279955543065397716e-01,-1.259264371003625982e+00,-7.540977593459038397e-01,1.169249338512782371e-01,2.157348686064228804e-01,6.978882775093392388e-02
3.639999999999999902e-01,2.055333060065008821e-01,4.433263231118636516e-01,-5.236070073098699762e-01,-1.327790736832467289e+00,-7.713549650064548402e-01,1.158925338328277987e-01,2.113361468977469348e-01,6.937855870872806918e-02
3.649999999999999911e-01,-6.637594477109151070e-01,5.965131696774735870e-01,-6.034645267425620130e-01,-1.342748998990972442e+00,-7.527426411413447038e-01,1.046262146239861496e-01,2.130025993712962584e-01,6.718341502937848209e-02
3.659999999999999920e-01,6.726028337064616780e-01,5.294203083475486071e-01,-4.196697909251981828e-01,-1.388928671998357567e+00,-7.615675267124731862e-01,9.615624531811434172e-02,2.187255722853911344e-01,6.527545249258263904e-02
3.669999999999999929e-01,5.284418654209168675e-01,1.117594700435903809e-01,-4.003599326445285156e-01,-1.315010283282840975e+00,-7.772292983228049623e-01,9.066438585060013211e-02,2.211740805695164569e-01,6.392843593132473134e-02
3.679999999999999938e-01,4.381259154249403931e-01,2.407440537192511165e-01,-6.082240237069105326e-01,-1.249055806361963450e+00,-7.599690824004281531e-01,8.748850239278635477e-02,2.276224866546620040e-01,6.128234098109866523e-02
3.689999999999999947e-01,8.084810215853492910e-01,2.657806817051741044e-01,-3.764534107994318424e-01,-1.207501511088830748e+00,-7.740368792014660215e-01,8.760169773659561010e-02,2.260937783755335717e-01,5.702959877086306167e-02
3.699999999999999956e-01,5.324337657744946384e-01,4.209187926437591987e-01,-4.315362790612261579e-01,-1.207335751128141954e+00,-7.638384777271720605e-01,9.336127190042640966e-02,2.237994413859141496e-01,5.524509246829633485e-02
3.709999999999999964e-01,6.604203030595208190e-01,5.440056627970855097e-01,-4.602991884801203581e-01,-1.187151735957707510e+00,-7.778494011027817789e-01,9.840228997552792622e-02,2.210787238228076323e-01,5.079293870350731072e-02
3.719999999999999973e-01,7.350799404703421969e-01,2.452483918692359155e-01,-2.963020487585972251e-01,-1.117386827239583935e+00,-7.874759584317549965e-01,9.303018287399747455e-02,2.189045481349091160e-01,4.982800764110442010e-02
3.729999999999999982e-01,4.449043137112828061e-01,2.504731216933982485e-01,-3.059046331901683069e-01,-1.072909381807880980e+00,-7.979952937489614984e-01,9.049731050117279518e-02,2.132463328753642640e-01,4.701217961430942394e-02
3.739999999999999991e-01,1.089420451762412867e+00,2.714841638882203312e-01,-5.360275341453997200e-01,-1.119060561641942009e+00,-7.998303143833844775e-01,8.725603598728291777e-02,2.100991576821027718e-01,4.523224113356560938e-02
3.750000000000000000e-01,6.252922566847518571e-01,1.875955105387503985e-01,-4.479033502232336872e-01,-1.047774895500964254e+00,-8.113932282959945841e-01,7.532956431966578159e-02,2.151424438935292949e-01,4.274408261994860209e-02
3.760000000000000009e-01,9.980558331769098235e-01,-3.232041028229398205e-01,-4.394461190862778421e-01,-1.078328656409854203e+00,-8.475226126382960912e-01,9.252177437502090429e-02,2.125044115415527790e-01,4.037680606055620014e-02
3.770000000000000018e-01,1.027421353121958481e+00,-1.932358169763598310e-01,-5.387169902648579756e-01,-1.029654585506952325e+00,-8.609254735492797295e-01,8.506879364569404356e-02,2.093446032431773018e-01,3.677908474540324268e-02
3.780000000000000027e-01,5.355167915894942787e-01,-1.571024053234987561e-01,-4.500043610101592817e-01,-1.047641543020003008e+00,-8.809412328040431284e-01,8.475934087958343632e-02,2.061460393960572735e-01,3.412460681558529552e-02
3.790000000000000036e-01,3.808673318564810839e-01,-1.598825250987145896e-01,-6.356785622706268013e-01,-1.138103926650823938e+00,-8.920453296897928874e-01,9.485793662833988393e-02,2.022563515753821040e-01,3.126606249003772986e-02
3.800000000000000044e-01,4.423294630993441223e-01,-1.892174405576097229e-01,-6.041960974879639901e-01,-1.118502565464588372e+00,-8.919822317582980498e-01,9.763721208000708529e-02,2.053248934095107114e-01,2.788942084901509244e-02
3.810000000000000053e-01,1.030585879182301712e+00,-1.399098285396475072e-01,-5.479384101021083087e-01,-1.064211032712566452e+00,-9.043120204864451006e-01,1.135147299254183340e-01,2.068707815978433340e-01,2.447327100443272979e-02
3.820000000000000062e-01,3.833240250571846586e-01,-1.222755395751066870e-01,-6.885535032131753219e-01,-1.084241403552361982e+00,-9.039883063067478686e-01,1.189839946525616116e-01,2.044947607139461498e-01,2.096752826620437021e-02
3.830000000000000071e-01,9.692958055777047832e-01,1.399609738462845310e-01,-6.448121651639514562e-01,-1.058694316887199616e+00,-9.194793869984605461e-01,1.249752930302544807e-01,2.037956811883542552e-01,1.731614002135621611e-02
3.840000000000000080e-01,3.715443830850743145e-01,2.427367855432266408e-03,-5.000040358276276464e-01,-1.008407012689767290e+00,-9.478519357824770619e-01,1.196769353148806059e-01,2.027255741949823553e-01,1.473992845249878780e-02
3.850000000000000089e-01,1.299975891623919466e+00,-4.109882191681636376e-01,-5.686139777013741181e-01,-1.018501052220714298e+00,-9.245428607749252015e-01,1.123923594865928882e-01,2.010488976764018831e-01,1.428980470107441177e-02
3.860000000000000098e-01,1.098583115974494095e+00,-2.287928204338376126e-01,-5.951545838966068036e-01,-1.000446026638730945e+00,-9.219156173011858746e-01,1.142443964140995166e-01,1.999715509421950976e-01,1.525945778013664857e-02
3.870000000000000107e-01,9.830976205526058553e-01,-1.502319521721071083e-01,-5.975523311033631435e-01,-9.612523256970164631e-01,-9.549240309373077107e-01,1.154280781737280354e-01,1.960134280946797536e-01,1.584948708963196395e-02
3.880000000000000115e-01,1.086525916871937891e+00,-1.443376211429998057e-01,-5.577773938142815968e-01,-9.983132981733053857e-01,-9.617505554258881650e-01,1.061628127069885741e-01,1.960733120901851090e-01,1.712945150241037759e-02
3.890000000000000124e-01,7.663251313284926702e-01,-2.057153305696294843e-01,-4.633392311472002145e-01,-9.502493412691219721e-01,-9.865937638018429379e-01,1.074863182385356053e-01,1.947692338303808612e-01,1.883982616728036019e-02
3.900000000000000133e-01,1.676245298451643606e+00,-4.699558479579868386e-02,-6.623792613022015940e-01,-9.571343802558658354e-01,-1.010170424654570187e+00,1.036278051886008328e-01,2.024009101843644576e-01,2.200512262025342350e-02
3.910000000000000142e-01,1.364836325103910841e+00,-1.790549365808344340e-01,-5.672703945331780684e-01,-1.040761590719027962e+00,-1.039088465918493576e+00,1.024351496042999188e-01,2.045321591760465019e-01,2.024946079848408478e-02
3.920000000000000151e-01,6.720516444418538349e-01,-3.966301425121390167e-01,-5.474968453708500826e-01,-1.087875546586016595e+00,-1.048657987174732131e+00,1.108592251573942422e-01,2.072247181713742503e-01,1.841127567323565598e-02
3.930000000000000160e-01,1.070304614138683608e+00,-5.735693569340115650e-01,-6.393400135123300521e-01,-1.065443450677903803e+00,-1.074662256958349271e+00,1.088511943437182328e-01,2.032268546948605148e-01,1.671165179980916432e-02
3.940000000000000169e-01,6.042243077005114982e-01,-4.228693707472808150e-01,-6.176430588743115901e-01,-1.101529814590794132e+00,-1.089504944839872369e+00,1.180474511356901790e-01,1.974103446827675246e-01,1.504084306399079349e-02
3.950000000000000178e-01,8.145294133404292758e-01,-6.601581325807275302e-01,-5.479312650024754650e-01,-1.122142155519868068e+00,-1.055157835609180861e+00,1.162078463035970399e-01,1.960294514703993241e-01,1.429816867436623125e-02
3.960000000000000187e-01,4.231560926560904434e-01,-1.007069339054814661e+00,-5.580002232023640873e-01,-1.063289953146888456e+00,-1.065909045270907907e+00,1.094520484148412132e-01,1.907471028806415614e-01,1.329288992111446119e-02
3.970000000000000195e-01,6.071221891969262874e-01,-6.312810418009298097e-01,-5.218522102017068010e-01,-1.086198494105032886e+00,-1.074216208908993497e+00,1.110571155362532897e-01,1.863302812049743018e-01,1.189294728816371605e-02
3.980000000000000204e-01,7.105490778527342455e-01,-3.209172660884511696e-01,-4.763229759551105835e-01,-1.035122508235554406e+00,-1.076175046267254576e+00,1.060334725290841967e-01,1.901565907025372371e-01,1.037927344829840497e-02
3.990000000000000213e-01,1.115734111228052772e+00,-8.810304089448575127e-01,-4.315330884464597672e-01,-1.008519189857009613e+00,-1.051565415644803991e+00,1.084391466622014050e-01,1.925721943577864970e-01,8.853287044702930209e-03
4.000000000000000222e-01,1.285754925537651916e+00,-5.437168648797846560e-01,-4.703698747384470469e-01,-1.056457760069256402e+00,-1.045179000833720506e+00,9.703594230946882560e-02,1.918856765418606725e-01,8.994241286422930554e-03
4.010000000000000231e-01,1.034927522110666853e+00,-8.862742973834296656e-01,-3.529525939436529702e-01,-1.124739386207063152e+00,-1.062662244410227830e+00,9.739790356993524578e-02,1.926706837180261200e-01,7.404746963194790664e-03
4.020000000000000240e-01,3.907298202685920430e-01,-8.824286910201873946e-01,-2.520618557122435988e-01,-1.152627604984610921e+00,-1.051494074567109749e+00,8.980735060917058310e-02,1.901653796443600886e-01,5.793831601090698204e-03
4.030000000000000249e-01,9.586259143908417713e-01,-1.009885930946820665e+00,-3.211058509124246618e-01,-1.210982257491984404e+00,-1.043591269702414337e+00,8.385636212145847201e-02,1.890891923761355287e-01,4.608777169628637191e-03
4.040000000000000258e-01,-5.771041204709148609e-02,-1.016328049670561562e+00,-2.558655840138428506e-01,-1.176046226734851485e+00,-1.056086385337575928e+00,8.483286133438731891e-02,1.889981310922044522e-01,4.705979473280535313e-03
4.050000000000000266e-01,2.269145917311990446e-01,-8.767208633441440080e-01,-2.079113579442931348e-01,-1.084094173071733502e+00,-1.054672817032846988e+00,8.749661798774659160e-02,1.950428951760578844e-01,4.270122397328300796e-03
4.060000000000000275e-01,4.982428086710944393e-01,-4.674869838354187568e-01,-3.672381910621660972e-01,-1.067646536234814203e+00,-1.045308861272761680e+00,8.675025284506514278e-02,1.973900681713858518e-01,2.852540432257525543e-03
4.070000000000000284e-01,1.141089130495342330e+00,-6.206177669619480364e-01,-4.421605832796132174e-01,-1.152272571404604484e+00,-1.043412465072738549e+00,1.018155735185913430e-01,1.987368852369322814e-01,2.700740060501083395e-03
4.080000000000000293e-01,8.320687931101176105e-01,-1.457364923207313256e-01,-5.607241064978598644e-01,-1.019212259341294224e+00,-1.055783043603040428e+00,1.018293841472839995e-01,2.017674422544075419e-01,3.163728650277024268e-03
4.090000000000000302e-01,1.453755347435905509e+00,-7.969460969876494827e-02,-5.992273648531939445e-01,-1.017232931681172792e+00,-1.072952570509006165e+00,1.038765334845891397e-01,1.977806109681977675e-01,3.850593781042992245e-03
4.100000000000000311e-01,1.429339380309756935e+00,4.345732232349630575e-03,-5.036283652221721363e-01,-1.080765261622503859e+00,-1.078208958992123989e+00,1.119202778864738790e-01,1.978363324855004213e-01,2.029578537784707155e-03
4.110000000000000320e-01,1.110986606980018720e+00,2.659972326813643817e-01,-6.638807565557452994e-01,-1.079581030368482075e+00,-1.066512872800714939e+00,1.050234280664442688e-01,1.969782708065710708e-01,3.673136582599158609e-03
4.120000000000000329e-01,1.031212921570500818e+00,-1.761782448036559034e-01,-7.194426361848486051e-01,-1.214093164258734703e+00,-1.055462759811353068e+00,1.121953475075551793e-01,1.964323171779291666e-01,4.359715869176057634e-03
4.130000000000000338e-01,8.193666009133016015e-01,4.581893735696626613e-02,-6.743453568060191472e-01,-1.321106280579674053e+00,-1.032964254687446459e+00,1.136269889151906298e-01,1.943772974676114540e-01,5.437734681255936703e-03
4.140000000000000346e-01,1.165173126225776290e+00,-3.681141069445909020e-02,-7.649429497748387874e-01,-1.292964248808952554e+00,-1.017370830129722181e+00,1.100675490099701087e-01,1.921042361828776690e-01,7.435751559954344170e-03
4.150000000000000355e-01,2.132374272391282410e+00,9.965185366655637811e-02,-7.286035219293801601e-01,-1.261739308784980418e+00,-1.036787178038398816e+00,1.142302152162140705e-01,1.900676576677123586e-01,8.728430701960023658e-03
4.160000000000000364e-01,1.756465952702171096e+00,-7.480543849898574349e-04,-7.369322538723221960e-01,-1.219112110821460648e+00,-1.047401316287859929e+00,1.176087946814728946e-01,1.893497843367779876e-01,9.418062860775752373e-03
4.169999999999999818e-01,1.086863629751154026e+00,-2.774763493602614428e-01,-4.697037804817436046e-01,-1.117833710554223536e+00,-1.060893376372936014e+00,1.178205895990505347e-01,1.886689335779348775e-01,1.093380139404763127e-02
4.179999999999999827e-01,1.366073215722097611e+00,1.471498404390388370e-01,-5.449502738266890356e-01,-1.175618413256089179e+00,-1.063477957148450281e+00,1.204543186540429911e-01,1.841115882885089594e-01,9.603714768733940393e-03
4.189999999999999836e-01,3.587388380631173490e-01,-2.670734603633745374e-02,-4.190777219091918471e-01,-1.204344754600400691e+00,-1.057684052230342786e+00,1.080354964909567422e-01,1.872231378656989131e-01,8.812861041527741274e-03
4.199999999999999845e-01,1.904179604597126818e-01,1.199576374437103660e-02,-4.597278464353098948e-01,-1.212307614645269593e+00,-1.069894116787065030e+00,1.041263677868007886e-01,1.915331601153979768e-01,9.251146148587694254e-03
4.209999999999999853e-01,7.888848276862311382e-01,2.561265796758790958e-05,-4.856149343268338914e-01,-1.196858634322520487e+00,-1.079009717062252127e+00,1.115002278698097038e-01,1.917226826069228784e-01,1.051620585981787384e-02
4.219999999999999862e-01,1.025492626613837999e+00,3.224175650710366103e-02,-6.750363390875647740e-01,-1.195394146198296648e+00,-1.074248413621205822e+00,1.185572847146115355e-01,1.882524546577153957e-01,8.991757662730165412e-03
4.229999999999999871e-01,6.416622800873963417e-01,1.231836300766411540e-01,-6.780658655314977246e-01,-1.219921733273026776e+00,-1.100199067526364427e+00,1.187997407698629798e-01,1.878829486492822609e-01,7.929978330488248600e-03
4.239999999999999880e-01,6.512562495848266408e-01,2.696298698911576697e-01,-8.360649620240763191e-01,-1.255523285020793356e+00,-1.097195945072402479e+00,1.131647287207453584e-01,1.873705464941673171e-01,5.360339610431523460e-03
